libra-oa:2022 doi:10.18130/V3R19W
libra-oa:2024 doi:10.18130/V3MB6M
libra-oa:2026 doi:10.18130/V3GJ39
libra-oa:2028 doi:10.18130/V3BV2S
libra-oa:2030 doi:10.18130/V3747H
libra-oa:2032 doi:10.18130/V33B6Z
libra-oa:1076 doi:10.18130/V3ZN29
libra-oa:2034 doi:10.18130/V3TV1R
libra-oa:2040 doi:10.18130/V3Q487
libra-oa:2042 doi:10.18130/V3KB5X
libra-oa:2044 doi:10.18130/V3FN4D
libra-oa:2046 doi:10.18130/V39V0Q
libra-oa:2048 doi:10.18130/V3648K
libra-oa:2050 doi:10.18130/V32B4W
libra-oa:2054 doi:10.18130/V3XN4R
libra-oa:2056 doi:10.18130/V3SV1F
libra-oa:2058 doi:10.18130/V3P499
libra-oa:2060 doi:10.18130/V3JB5M
libra-oa:2062 doi:10.18130/V3DN43
libra-oa:2064 doi:10.18130/V38X9H
libra-oa:2066 doi:10.18130/V35488
libra-oa:2068 doi:10.18130/V31F50
libra-oa:2070 doi:10.18130/V3WN32
libra-oa:2072 doi:10.18130/V3RX9V
libra-oa:2074 doi:10.18130/V3N477
libra-oa:2076 doi:10.18130/V3HF6Q
libra-oa:2078 doi:10.18130/V3CN21
libra-oa:2080 doi:10.18130/V37Z04
libra-oa:2082 doi:10.18130/V34466
libra-oa:2084 doi:10.18130/V30F62
libra-oa:2086 doi:10.18130/V3VN3R
libra-oa:2088 doi:10.18130/V3QZ1V
libra-oa:2090 doi:10.18130/V3M489
libra-oa:2092 doi:10.18130/V3GF6D
libra-oa:2094 doi:10.18130/V3BR1C
libra-oa:2096 doi:10.18130/V36Z0T
libra-oa:2098 doi:10.18130/V33779
libra-oa:2100 doi:10.18130/V3ZF5C
libra-oa:2102 doi:10.18130/V3TR1Q
libra-oa:2104 doi:10.18130/V3PX97
libra-oa:2106 doi:10.18130/V3K781
libra-oa:2108 doi:10.18130/V3FF4B
libra-oa:2110 doi:10.18130/V39R3T
libra-oa:2112 doi:10.18130/V35X9K
libra-oa:2114 doi:10.18130/V3278C
libra-oa:2118 doi:10.18130/V3XF52
libra-oa:2120 doi:10.18130/V3SR35
libra-oa:2122 doi:10.18130/V3NZ0V
libra-oa:2124 doi:10.18130/V3J78Q
libra-oa:2126 doi:10.18130/V3DF5D
libra-oa:2128 doi:10.18130/V38R24
libra-oa:2130 doi:10.18130/V3519M
libra-oa:2132 doi:10.18130/V31782
libra-oa:2134 doi:10.18130/V3WJ4D
libra-oa:2136 doi:10.18130/V3RR3V
libra-oa:2138 doi:10.18130/V3N20W
libra-oa:2140 doi:10.18130/V3H771
libra-oa:2142 doi:10.18130/V3CJ54
libra-oa:2144 doi:10.18130/V37R2T
libra-oa:2146 doi:10.18130/V34207
libra-oa:2148 doi:10.18130/V3077C
libra-oa:2150 doi:10.18130/V3VJ5G
libra-oa:2152 doi:10.18130/V3QR3J
libra-oa:1088 doi:10.18130/V3M20K
libra-oa:2154 doi:10.18130/V3G783
libra-oa:2156 doi:10.18130/V3BJ5T
libra-oa:2158 doi:10.18130/V36V15
libra-oa:2160 doi:10.18130/V3320X
libra-oa:2162 doi:10.18130/V3ZB6Q
libra-oa:2164 doi:10.18130/V3TJ55
libra-oa:2166 doi:10.18130/V3PV1H
libra-oa:2168 doi:10.18130/V3K18Z
libra-oa:2170 doi:10.18130/V3FB7F
libra-oa:2172 doi:10.18130/V39J44
libra-oa:2174 doi:10.18130/V35V27
libra-oa:2176 doi:10.18130/V3219P
libra-oa:2178 doi:10.18130/V3XB6D
libra-oa:2180 doi:10.18130/V3SJ5V
libra-oa:2182 doi:10.18130/V3NV2K
libra-oa:2184 doi:10.18130/V3J20Z
libra-oa:2186 doi:10.18130/V3DB74
libra-oa:2188 doi:10.18130/V38N23
libra-oa:2190 doi:10.18130/V34V1J
libra-oa:2192 doi:10.18130/V31481
libra-oa:2194 doi:10.18130/V3WB7G
libra-oa:2196 doi:10.18130/V3RN3T
libra-oa:2198 doi:10.18130/V3MV1W
libra-oa:2200 doi:10.18130/V3H49R
libra-oa:2202 doi:10.18130/V3CB6F
libra-oa:2204 doi:10.18130/V37N4J
libra-oa:2206 doi:10.18130/V33V17
libra-oa:2208 doi:10.18130/V30493
libra-oa:2210 doi:10.18130/V3VB75
libra-oa:2212 doi:10.18130/V3QN3H
libra-oa:1094 doi:10.18130/V3KV2Z
libra-oa:2214 doi:10.18130/V3G49F
libra-oa:2216 doi:10.18130/V3BF5S
libra-oa:2218 doi:10.18130/V36N3V
libra-oa:2220 doi:10.18130/V32Z0K
libra-oa:2222 doi:10.18130/V3Z49S
libra-oa:2224 doi:10.18130/V3TF54
libra-oa:2226 doi:10.18130/V3PN36
libra-oa:2228 doi:10.18130/V3JZ19
libra-oa:2230 doi:10.18130/V3F48R
libra-oa:2232 doi:10.18130/V39F6V
libra-oa:2234 doi:10.18130/V35N3J
libra-oa:2236 doi:10.18130/V31Z1N
libra-oa:2238 doi:10.18130/V3X49G
libra-oa:2240 doi:10.18130/V3SF5T
libra-oa:2242 doi:10.18130/V3NN3W
libra-oa:2244 doi:10.18130/V3HZ10
libra-oa:2246 doi:10.18130/V3D773
libra-oa:2248 doi:10.18130/V38F6J
libra-oa:2250 doi:10.18130/V34R2W
libra-oa:2254 doi:10.18130/V30Z0Z
libra-oa:2256 doi:10.18130/V3W77F
libra-oa:2258 doi:10.18130/V3RF5H
libra-oa:2260 doi:10.18130/V3MR3M
libra-oa:2262 doi:10.18130/V3GZ09
libra-oa:2264 doi:10.18130/V3C77S
libra-oa:2266 doi:10.18130/V37F4G
libra-oa:2268 doi:10.18130/V33R3Z
libra-oa:2270 doi:10.18130/V3ZZ11
libra-oa:2272 doi:10.18130/V3V78H
libra-oa:2274 doi:10.18130/V3QF6K
libra-oa:2276 doi:10.18130/V3KR39
libra-oa:2278 doi:10.18130/V3G19D
libra-oa:2280 doi:10.18130/V3B78V
libra-oa:2282 doi:10.18130/V36J46
libra-oa:2284 doi:10.18130/V32R3N
libra-oa:2286 doi:10.18130/V3Z18C
libra-oa:2288 doi:10.18130/V3T77T
libra-oa:2290 doi:10.18130/V3PJ5X
libra-oa:2292 doi:10.18130/V3JR2M
libra-oa:2294 doi:10.18130/V3F201
libra-oa:2296 doi:10.18130/V39775
libra-oa:2298 doi:10.18130/V35J58
libra-oa:2320 doi:10.18130/V31R3B
libra-oa:2322 doi:10.18130/V3X20C
libra-oa:2324 doi:10.18130/V3S78W
libra-oa:2326 doi:10.18130/V3NJ5M
libra-oa:2328 doi:10.18130/V3HR3P
libra-oa:2330 doi:10.18130/V3D20Q
libra-oa:2332 doi:10.18130/V38B6H
libra-oa:1106 doi:10.18130/V34J5Z
libra-oa:2334 doi:10.18130/V30V19
libra-oa:2336 doi:10.18130/V3W194
libra-oa:2338 doi:10.18130/V3RB77
libra-oa:2342 doi:10.18130/V3MJ4X
libra-oa:2344 doi:10.18130/V3GV21
libra-oa:2346 doi:10.18130/V3C19G
libra-oa:2348 doi:10.18130/V37B7K
libra-oa:2350 doi:10.18130/V33J48
libra-oa:1108 doi:10.18130/V3ZV2C
libra-oa:2354 doi:10.18130/V3V20R
libra-oa:2356 doi:10.18130/V3QB7X
libra-oa:2358 doi:10.18130/V3KJ50
libra-oa:2360 doi:10.18130/V3FV2Q
libra-oa:2362 doi:10.18130/V3B48T
libra-oa:2364 doi:10.18130/V36B78
libra-oa:2366 doi:10.18130/V32N3M
libra-oa:2368 doi:10.18130/V3XV22
libra-oa:2370 doi:10.18130/V3T485
libra-oa:2372 doi:10.18130/V3PB5V
libra-oa:1110 doi:10.18130/V3JN4B
libra-oa:2374 doi:10.18130/V3DV11
libra-oa:2376 doi:10.18130/V3949W
libra-oa:2378 doi:10.18130/V35B6K
libra-oa:2380 doi:10.18130/V31N4P
libra-oa:2382 doi:10.18130/V3WV2R
libra-oa:2384 doi:10.18130/V3S497
libra-oa:2386 doi:10.18130/V3NB79
libra-oa:2388 doi:10.18130/V3HN41
libra-oa:2390 doi:10.18130/V3CX9F
libra-oa:2392 doi:10.18130/V3849K
libra-oa:1112 doi:10.18130/V34F5X
libra-oa:2394 doi:10.18130/V30N4C
libra-oa:2396 doi:10.18130/V3VZ0Q
libra-oa:2398 doi:10.18130/V3R475
libra-oa:2400 doi:10.18130/V3MF6N
libra-oa:2402 doi:10.18130/V3GN3B
libra-oa:2404 doi:10.18130/V3BZ1F
libra-oa:2406 doi:10.18130/V3748W
libra-oa:2408 doi:10.18130/V33F60
libra-oa:2410 doi:10.18130/V3ZN3P
libra-oa:2412 doi:10.18130/V3TZ1S
libra-oa:1114 doi:10.18130/V3Q49M
libra-oa:2414 doi:10.18130/V3KF6B
libra-oa:2482 doi:10.18130/V3FR19
libra-oa:2416 doi:10.18130/V39Z0R
libra-oa:2418 doi:10.18130/V36777
libra-oa:2420 doi:10.18130/V32F6P
libra-oa:2422 doi:10.18130/V3XR21
libra-oa:2424 doi:10.18130/V3SZ03
libra-oa:2426 doi:10.18130/V3P78Z
libra-oa:2428 doi:10.18130/V3JF5N
libra-oa:2430 doi:10.18130/V3DR3R
libra-oa:2432 doi:10.18130/V38Z0F
libra-oa:2434 doi:10.18130/V35789
libra-oa:2436 doi:10.18130/V31F6C
libra-oa:2438 doi:10.18130/V3WR2Q
libra-oa:2440 doi:10.18130/V3RZ0S
libra-oa:2442 doi:10.18130/V3N78N
libra-oa:2444 doi:10.18130/V3HJ40
libra-oa:2446 doi:10.18130/V3CR3F
libra-oa:2448 doi:10.18130/V3819J
libra-oa:2450 doi:10.18130/V34780
libra-oa:2484 doi:10.18130/V30J4B
libra-oa:2452 doi:10.18130/V3VR2D
libra-oa:2454 doi:10.18130/V3R20T
libra-oa:2456 doi:10.18130/V3M77Z
libra-oa:2458 doi:10.18130/V3GJ4P
libra-oa:2460 doi:10.18130/V3BR2R
libra-oa:2462 doi:10.18130/V37205
libra-oa:2486 doi:10.18130/V3378P
libra-oa:2464 doi:10.18130/V3ZJ5D
libra-oa:2466 doi:10.18130/V3TR23
libra-oa:2468 doi:10.18130/V3Q20H
libra-oa:2470 doi:10.18130/V3KB69
libra-oa:2472 doi:10.18130/V3FJ5R
libra-oa:2474 doi:10.18130/V39V13
libra-oa:2488 doi:10.18130/V3620V
libra-oa:2478 doi:10.18130/V32B58
libra-oa:2480 doi:10.18130/V3XJ4Q
libra-oa:1138 doi:10.18130/V3SV2T
libra-oa:1140 doi:10.18130/V3P198
libra-oa:1142 doi:10.18130/V3JB60
libra-oa:1144 doi:10.18130/V3DJ3P
libra-oa:1146 doi:10.18130/V38V25
libra-oa:1148 doi:10.18130/V3520J
libra-oa:1150 doi:10.18130/V31B7Q
libra-oa:1156 doi:10.18130/V3WJ5S
libra-oa:1160 doi:10.18130/V3RV2H
libra-oa:1162 doi:10.18130/V3N48M
libra-oa:2490 doi:10.18130/V3HB72
libra-oa:2494 doi:10.18130/V3CN3D
libra-oa:2496 doi:10.18130/V37V2V
libra-oa:2498 doi:10.18130/V3447K
libra-oa:2500 doi:10.18130/V30B61
libra-oa:2502 doi:10.18130/V3VN44
libra-oa:2504 doi:10.18130/V3QV1T
libra-oa:2506 doi:10.18130/V3M49P
libra-oa:2508 doi:10.18130/V3GB6C
libra-oa:2510 doi:10.18130/V3BN33
libra-oa:2512 doi:10.18130/V36V2J
libra-oa:2514 doi:10.18130/V33491
libra-oa:2516 doi:10.18130/V3ZB73
libra-oa:2518 doi:10.18130/V3TN4T
libra-oa:2520 doi:10.18130/V3PV2W
libra-oa:2522 doi:10.18130/V3K49C
libra-oa:2524 doi:10.18130/V3FF5Q
libra-oa:2526 doi:10.18130/V39N45
libra-oa:2528 doi:10.18130/V35Z0H
libra-oa:2530 doi:10.18130/V3249Q
libra-oa:2532 doi:10.18130/V3XF6F
libra-oa:2534 doi:10.18130/V3SN34
libra-oa:2536 doi:10.18130/V3NZ17
libra-oa:2538 doi:10.18130/V3J48P
libra-oa:2540 doi:10.18130/V3DF6S
libra-oa:2542 doi:10.18130/V38N3G
libra-oa:2544 doi:10.18130/V34Z2Z
libra-oa:2546 doi:10.18130/V3149D
libra-oa:2548 doi:10.18130/V3WF7H
libra-oa:2558 doi:10.18130/V3RN46
libra-oa:3635 doi:10.18130/V3MZ1X
libra-oa:2352 doi:10.18130/V3H78D
libra-oa:3640 doi:10.18130/V3CF7V
libra-oa:3638 doi:10.18130/V37R36
libra-oa:2308 doi:10.18130/V33Z2N
libra-oa:2300 doi:10.18130/V3078R
libra-oa:2302 doi:10.18130/V3VF5F
libra-oa:2304 doi:10.18130/V3QR4X
libra-oa:2306 doi:10.18130/V3KZ1M
libra-oa:2310 doi:10.18130/V3G79G
libra-oa:2312 doi:10.18130/V3BF65
libra-oa:2314 doi:10.18130/V36R48
libra-oa:2316 doi:10.18130/V32Z1Z
libra-oa:2318 doi:10.18130/V3Z79T
libra-oa:3650 doi:10.18130/V3TF6H
libra-oa:3652 doi:10.18130/V3PR4M
libra-oa:3891 doi:10.18130/V3K19B
libra-oa:3994 doi:10.18130/V3F78S
libra-oa:6292 doi:10.18130/V39J5H
libra-oa:6343 doi:10.18130/V3220M
libra-oa:7306 doi:10.18130/V3X784
libra-oa:7323 doi:10.18130/V3SJ67
libra-oa:2643 doi:10.18130/V3NR3X
libra-oa:7237 doi:10.18130/V3J21B
libra-oa:7389 doi:10.18130/V3D78G
libra-oa:7444 doi:10.18130/V38J6K
libra-oa:7528 doi:10.18130/V34R38
libra-oa:7385 doi:10.18130/V3121P
libra-oa:7766 doi:10.18130/V3W78T
libra-oa:7768 doi:10.18130/V3RJ6X
libra-oa:7770 doi:10.18130/V3MV28
libra-oa:7772 doi:10.18130/V3H20N
libra-oa:7738 doi:10.18130/V3CB7T
libra-oa:7776 doi:10.18130/V37J68
libra-oa:7904 doi:10.18130/V33V2M
libra-oa:7821 doi:10.18130/V30200
libra-oa:7831 doi:10.18130/V3VB8J
libra-oa:7829 doi:10.18130/V3QJ57
libra-oa:7833 doi:10.18130/V3KV3B
libra-oa:7850 doi:10.18130/V3G20B
libra-oa:7858 doi:10.18130/V3BB8W
libra-oa:7890 doi:10.18130/V36J5K
libra-oa:7892 doi:10.18130/V32V29
libra-oa:7896 doi:10.18130/V3Z19R
libra-oa:7894 doi:10.18130/V3TB87
libra-oa:7844 doi:10.18130/V3PN4K
libra-oa:7951 doi:10.18130/V3JV31
libra-oa:8223 doi:10.18130/V3F494
libra-oa:8263 doi:10.18130/V39B76
libra-oa:8413 doi:10.18130/V35N4X
libra-oa:8538 doi:10.18130/V31V20
libra-oa:9180 doi:10.18130/V3X50D
libra-oa:9201 doi:10.18130/V3SB7J
libra-oa:9220 doi:10.18130/V3NN48
libra-oa:9216 doi:10.18130/V3HV1Z
libra-oa:9218 doi:10.18130/V3D50R
libra-oa:9214 doi:10.18130/V38B7W
libra-oa:9608 doi:10.18130/V34N50
libra-oa:9759 doi:10.18130/V30V2P
libra-oa:10066 doi:10.18130/V3W503
libra-oa:10173 doi:10.18130/V3RF6W
libra-oa:10171 doi:10.18130/V3MN5B
libra-oa:10902 doi:10.18130/V3GZ1P
libra-oa:10904 doi:10.18130/V3C50F
libra-oa:10906 doi:10.18130/V37F5V
libra-oa:10929 doi:10.18130/V33N49
libra-oa:11814 doi:10.18130/V3ZZ2D
libra-oa:11861 doi:10.18130/V3V49V
libra-oa:11886 doi:10.18130/V3QF7Z
libra-oa:11913 doi:10.18130/V3KN38
libra-oa:11928 doi:10.18130/V3FZ2R
libra-oa:1560 doi:10.18130/V3B496
libra-oa:7811 doi:10.18130/V36F79
libra-oa:9610 doi:10.18130/V32N40
libra-oa:1130 doi:10.18130/V3XZ23
libra-oa:108 doi:10.18130/V31J4N
libra-oa:110 doi:10.18130/V3WV34
libra-oa:145 doi:10.18130/V3S204
libra-oa:157 doi:10.18130/V3NB8P
libra-oa:166 doi:10.18130/V3HJ5C
libra-oa:218 doi:10.18130/V3CV3G
libra-oa:507 doi:10.18130/V3820G
libra-oa:715 doi:10.18130/V34B81
libra-oa:2810 doi:10.18130/V30J5Q
libra-oa:3441 doi:10.18130/V3VV3T
libra-oa:3266 doi:10.18130/V3R48J
libra-oa:3261 doi:10.18130/V3MB70
libra-oa:3260 doi:10.18130/V3GN4Q
libra-oa:3615 doi:10.18130/V3BV35
libra-oa:3607 doi:10.18130/V37498
libra-oa:3618 doi:10.18130/V33B7B
libra-oa:8153 doi:10.18130/V3ZN42
libra-oa:9649 doi:10.18130/V3TV24
libra-oa:11638 doi:10.18130/V3Q50J
libra-oa:11795 doi:10.18130/V3KB7P
libra-oa:112 doi:10.18130/V3FN5S
libra-oa:945 doi:10.18130/V39V2G
libra-oa:7408 doi:10.18130/V3649Z
libra-oa:7753 doi:10.18130/V32B6N
libra-oa:7900 doi:10.18130/V3XN54
libra-oa:7878 doi:10.18130/V3SZ1G
libra-oa:7876 doi:10.18130/V3P507
libra-oa:7862 doi:10.18130/V3JF61
libra-oa:7854 doi:10.18130/V3DN5G
libra-oa:7860 doi:10.18130/V38Z1T
libra-oa:7869 doi:10.18130/V3549N
libra-oa:7883 doi:10.18130/V31F7R
libra-oa:7885 doi:10.18130/V3WN4F
libra-oa:7888 doi:10.18130/V3RZ15
libra-oa:7898 doi:10.18130/V3N490
libra-oa:7902 doi:10.18130/V3HF73
libra-oa:7852 doi:10.18130/V3CN4S
libra-oa:7856 doi:10.18130/V37Z1H
libra-oa:7871 doi:10.18130/V3448Z
libra-oa:7880 doi:10.18130/V30F7F
libra-oa:11915 doi:10.18130/V3VR3S
libra-oa:11922 doi:10.18130/V3QZ27
